index,type,type,name,usage(KB),total(KB),parentStack
3982,  xanim,xanim,viewmodel_double_barrel_shotgun_ads_fire,2.5,2.5,|sp/zombie_doublebarrel_sawed|weapon|../zone_source/mod.csv|csv
3983,  xanim,xanim,viewmodel_double_barrel_shotgun_ads_up,0.1,0.1,|sp/zombie_doublebarrel_sawed|weapon|../zone_source/mod.csv|csv
3984,  xanim,xanim,viewmodel_double_barrel_shotgun_ads_down,0.2,0.2,|sp/zombie_doublebarrel_sawed|weapon|../zone_source/mod.csv|csv
3985,      image,image,hud_double_barrel,0.0,0.0,|hud_icon_double_barrel|material|sp/zombie_doublebarrel_upgraded|weapon|../zone_source/mod.csv|csv
3986,    material,material,hud_icon_double_barrel,0.0,0.1,|sp/zombie_doublebarrel_upgraded|weapon|../zone_source/mod.csv|csv
3987,  weapon,weapon,zombie_doublebarrel_sawed,0.4,0.5,|sp/zombie_doublebarrel_sawed|weapon|../zone_source/mod.csv|csv
3988,    material,material,mc/mtl_weapon_double_barrel_gold,0.3,0.3,|viewmodel_zombie_db_shotgun_up_2023|xmodel|../zone_source/mod.csv|csv
3989,      image,image,~double_barrel_s-rgb&double_b~a874e202,0.0,0.0,|mc/mtl_double_barrel|material|viewmodel_usa_double_barrel_2023|xmodel|../zone_source/mod.csv|csv
3990,      image,image,double_barrel_n,0.0,0.0,|mc/mtl_double_barrel|material|viewmodel_usa_double_barrel_2023|xmodel|../zone_source/mod.csv|csv
3991,      image,image,double_barrel_c,0.0,0.0,|mc/mtl_double_barrel|material|viewmodel_usa_double_barrel_2023|xmodel|../zone_source/mod.csv|csv
3992,    material,material,mc/mtl_double_barrel_wood,0.2,0.3,|viewmodel_zombie_db_shotgun_up_2023|xmodel|../zone_source/mod.csv|csv
3993,  xmodel,xmodel,viewmodel_zombie_db_shotgun_sawed_up,221.6,222.2,|sp/zombie_doublebarrel_sawed_upgraded|weapon|../zone_source/mod.csv|csv
3994,  fx,fx,weapon/muzzleflashes/shotgunflash_ug,5.1,5.1,|sp/zombie_shotgun_upgraded|weapon|../zone_source/mod.csv|csv
3995,    material,material,mc/mtl_weapon_mp_double_barrel_wood,0.2,0.2,|weapon_zombie_db_shotgun_sawed_up|xmodel|sp/zombie_doublebarrel_sawed_upgraded|weapon|../zone_source/mod.csv|csv
3996,  xmodel,xmodel,weapon_zombie_db_shotgun_sawed_up,0.6,0.8,|sp/zombie_doublebarrel_sawed_upgraded|weapon|../zone_source/mod.csv|csv
3997,  weapon,weapon,zombie_doublebarrel_sawed_upgraded,0.3,0.3,|sp/zombie_doublebarrel_sawed_upgraded|weapon|../zone_source/mod.csv|csv
3998,      image,image,~w_dp_28_disc_512_s-rgb&w_dp_~f3c4869f,0.0,0.0,|mc/mtl_weapon_dp28_top|material|viewmodel_dp28_up_remastered|xmodel|../zone_source/mod.csv|csv
3999,      image,image,w_dp_28_disc_512_n,0.0,0.0,|mc/mtl_weapon_dp28_top|material|viewmodel_dp28_up_remastered|xmodel|../zone_source/mod.csv|csv
4000,      image,image,w_dp_28_disc_512_c,0.0,0.0,|mc/mtl_weapon_dp28_top|material|viewmodel_dp28_up_remastered|xmodel|../zone_source/mod.csv|csv
4001,    material,material,mc/mtl_weapon_dp28_top,0.2,0.3,|viewmodel_dp28_up_remastered|xmodel|../zone_source/mod.csv|csv
4002,      image,image,~w_dp_28_s-rgb&w_dp_28_g-l,0.0,0.0,|mc/mtl_weapon_dp28|material|viewmodel_dp28_up_remastered|xmodel|../zone_source/mod.csv|csv
4003,      image,image,w_dp_28_n,0.0,0.0,|mc/mtl_weapon_dp28|material|viewmodel_dp28_up_remastered|xmodel|../zone_source/mod.csv|csv
4004,      image,image,w_dp_28_c,0.0,0.0,|mc/mtl_weapon_dp28|material|viewmodel_dp28_up_remastered|xmodel|../zone_source/mod.csv|csv
4005,    material,material,mc/mtl_weapon_dp28,0.2,0.3,|viewmodel_dp28_up_remastered|xmodel|../zone_source/mod.csv|csv
4006,  xmodel,xmodel,viewmodel_rus_dp28_bipod_lmg,245.5,246.1,|sp/zombie_dp28|weapon|../zone_source/mod.csv|csv
4007,  fx,fx,weapon/muzzleflashes/heavy_view,5.0,5.0,|sp/zombie_dp28|weapon|../zone_source/mod.csv|csv
4008,  fx,fx,weapon/muzzleflashes/heavy,4.3,4.3,|sp/zombie_dp28|weapon|../zone_source/mod.csv|csv
4009,  xmodel,xmodel,weapon_rus_dp28_bipod_lmg,139.4,139.4,|sp/zombie_dp28|weapon|../zone_source/mod.csv|csv
4010,  xanim,xanim,viewmodel_dp28_idle,1.6,1.6,|sp/zombie_dp28|weapon|../zone_source/mod.csv|csv
4011,  xanim,xanim,viewmodel_dp28_idle_empty,1.5,1.5,|sp/zombie_dp28|weapon|../zone_source/mod.csv|csv
4012,  xanim,xanim,viewmodel_dp28_fire,2.2,2.2,|sp/zombie_dp28|weapon|../zone_source/mod.csv|csv
4013,  xanim,xanim,viewmodel_dp28_reload,22.6,22.6,|sp/zombie_dp28|weapon|../zone_source/mod.csv|csv
4014,  xanim,xanim,viewmodel_dp28_reload_empty,29.2,29.2,|sp/zombie_dp28|weapon|../zone_source/mod.csv|csv
4015,  xanim,xanim,viewmodel_dp28_pullout,3.4,3.4,|sp/zombie_dp28|weapon|../zone_source/mod.csv|csv
4016,  xanim,xanim,viewmodel_dp28_putaway,3.3,3.3,|sp/zombie_dp28|weapon|../zone_source/mod.csv|csv
4017,  xanim,xanim,viewmodel_dp28_pullout_empty,3.3,3.3,|sp/zombie_dp28|weapon|../zone_source/mod.csv|csv
4018,  xanim,xanim,viewmodel_dp28_putaway_empty,3.3,3.3,|sp/zombie_dp28|weapon|../zone_source/mod.csv|csv
4019,  xanim,xanim,viewmodel_dp28_ads_fire,1.9,1.9,|sp/zombie_dp28|weapon|../zone_source/mod.csv|csv
4020,  xanim,xanim,viewmodel_dp28_ads_up,0.1,0.1,|sp/zombie_dp28|weapon|../zone_source/mod.csv|csv
4021,  xanim,xanim,viewmodel_dp28_ads_down,0.1,0.1,|sp/zombie_dp28|weapon|../zone_source/mod.csv|csv
4022,      image,image,hud_dp28,0.0,0.0,|hud_icon_dp28|material|sp/zombie_dp28_upgraded|weapon|../zone_source/mod.csv|csv
4023,    material,material,hud_icon_dp28,0.0,0.1,|sp/zombie_dp28_upgraded|weapon|../zone_source/mod.csv|csv
4024,  weapon,weapon,zombie_dp28,0.1,0.2,|sp/zombie_dp28|weapon|../zone_source/mod.csv|csv
4025,  xmodel,xmodel,viewmodel_dp28_up_remastered_2023,222.3,222.3,|sp/zombie_dp28_upgraded|weapon|../zone_source/mod.csv|csv
4026,  xmodel,xmodel,weapon_rus_dp28_bipod_lmg_up,0.5,0.5,|sp/zombie_dp28_upgraded|weapon|../zone_source/mod.csv|csv
4027,  weapon,weapon,zombie_dp28_upgraded,0.1,0.1,|sp/zombie_dp28_upgraded|weapon|../zone_source/mod.csv|csv
4028,  xmodel,xmodel,viewmodel_rus_dp28_bipod_lmg_up,0.7,0.7,|../zone_source/mod.csv|csv
4029,      image,image,~w_type100_s-rgb&w_type100_g-l-11,0.0,0.0,|mc/mtl_weapon_mp_type100_metal|material|weapon_zombie_type100_smg|xmodel|sp/zombie_type100_smg|weapon|../zone_source/mod.csv|csv
4030,      image,image,w_type100_c_new,0.0,0.0,|mc/mtl_weapon_mp_type100_metal|material|weapon_zombie_type100_smg|xmodel|sp/zombie_type100_smg|weapon|../zone_source/mod.csv|csv
4031,    material,material,mc/mtl_weapon_mp_type100_wood,0.2,0.3,|weapon_zombie_type100_smg|xmodel|sp/zombie_type100_smg|weapon|../zone_source/mod.csv|csv
4032,  xmodel,xmodel,weapon_zombie_type100_smg_up,164.2,164.5,|sp/zombie_type100_smg_upgraded|weapon|../zone_source/mod.csv|csv
4033,  xmodel,xmodel,viewmodel_zombie_type100_smg_up,229.8,229.8,|sp/zombie_type100_smg_upgraded|weapon|../zone_source/mod.csv|csv
4034,  techset,techset,mc_unlit_add,0.0,0.0,|mc/mtl_zombie_beaker_liquid|material|zombie_beaker_med|xmodel|sp/zombie_item_beaker|weapon|../zone_source/mod.csv|csv
4035,  techset,techset,mc_l_sm_r0c0n0s0_sls,52.1,52.1,|mc/mtl_weapon_molotov_wick|material|projectile_rus_molotov_grenade|xmodel|sp/molotov|weapon|../zone_source/mod.csv|csv
4036,  techset,techset,mc_l_sm_r0c0_sls,38.2,38.2,|mc/mtl_lightning_chamber_main|material|viewmodel_zombie_tesla_up|xmodel|sp/tesla_gun_upgraded|weapon|../zone_source/mod.csv|csv
4037,  techset,techset,mc_l_sm_r0c0s0_sls,46.3,46.3,|mc/mtl_lightning_chamber_main|material|viewmodel_zombie_tesla_up|xmodel|sp/tesla_gun_upgraded|weapon|../zone_source/mod.csv|csv
4038,  techset,techset,mc_l_sm_r0c0n0_sls,42.7,42.7,|mc/mtl_lightning_chamber_main|material|viewmodel_zombie_tesla_up|xmodel|sp/tesla_gun_upgraded|weapon|../zone_source/mod.csv|csv
4039,  techset,techset,mc_l_hsm_r0c0_sls,18.5,18.5,|mc/mtl_lightning_chamber_main|material|viewmodel_zombie_tesla_up|xmodel|sp/tesla_gun_upgraded|weapon|../zone_source/mod.csv|csv
4040,  techset,techset,mc_l_hsm_r0c0s0_sls,22.4,22.4,|mc/mtl_lightning_chamber_main|material|viewmodel_zombie_tesla_up|xmodel|sp/tesla_gun_upgraded|weapon|../zone_source/mod.csv|csv
4041,  techset,techset,mc_l_hsm_r0c0n0_sls,20.6,20.6,|mc/mtl_lightning_chamber_main|material|viewmodel_zombie_tesla_up|xmodel|sp/tesla_gun_upgraded|weapon|../zone_source/mod.csv|csv
4042,  techset,techset,mc_l_hsm_r0c0n0s0_sls,24.5,24.5,|mc/mtl_lightning_chamber_main|material|viewmodel_zombie_tesla_up|xmodel|sp/tesla_gun_upgraded|weapon|../zone_source/mod.csv|csv
4043,      image,image,~vacuum_tube_s-rgb&vacuum_tube_g-l-11,0.0,0.0,|mc/mtl_vacuum_tube_glass|material|viewmodel_zombie_tesla_up|xmodel|sp/tesla_gun_upgraded|weapon|../zone_source/mod.csv|csv
4044,      image,image,vacuum_tube_n,0.0,0.0,|mc/mtl_vacuum_tube_glass|material|viewmodel_zombie_tesla_up|xmodel|sp/tesla_gun_upgraded|weapon|../zone_source/mod.csv|csv
4045,      image,image,vacuum_tube_c,0.0,0.0,|mc/mtl_vacuum_tube_glass|material|viewmodel_zombie_tesla_up|xmodel|sp/tesla_gun_upgraded|weapon|../zone_source/mod.csv|csv
4046,    material,material,mc/mtl_vacuum_tube,0.2,0.3,|viewmodel_zombie_tesla_up|xmodel|sp/tesla_gun_upgraded|weapon|../zone_source/mod.csv|csv
4047,    material,material,mc/mtl_vacuum_tube_filament_inside,0.1,0.1,|viewmodel_zombie_tesla_up|xmodel|sp/tesla_gun_upgraded|weapon|../zone_source/mod.csv|csv
4048,    material,material,mc/mtl_vacuum_tube_filament_outside,0.1,0.1,|viewmodel_zombie_tesla_up|xmodel|sp/tesla_gun_upgraded|weapon|../zone_source/mod.csv|csv
4049,    material,material,mc/mtl_vacuum_tube_glass,0.2,0.2,|viewmodel_zombie_tesla_up|xmodel|sp/tesla_gun_upgraded|weapon|../zone_source/mod.csv|csv
4050,      image,image,~lightning_chamber_glass_s-rg~52362ca6,0.0,0.0,|mc/mtl_lightning_chamber_glass|material|viewmodel_zombie_tesla_up|xmodel|sp/tesla_gun_upgraded|weapon|../zone_source/mod.csv|csv
4051,      image,image,lightning_chamber_glass_c,0.0,0.0,|mc/mtl_lightning_chamber_glass|material|viewmodel_zombie_tesla_up|xmodel|sp/tesla_gun_upgraded|weapon|../zone_source/mod.csv|csv
4052,    material,material,mc/mtl_lightning_chamber_glass,0.2,0.3,|viewmodel_zombie_tesla_up|xmodel|sp/tesla_gun_upgraded|weapon|../zone_source/mod.csv|csv
4053,      image,image,~lightning_chamber_main_s-rgb~2fd8f959,0.0,0.0,|mc/mtl_lightning_chamber_main|material|viewmodel_zombie_tesla_up|xmodel|sp/tesla_gun_upgraded|weapon|../zone_source/mod.csv|csv
4054,      image,image,lightning_chamber_main_n,0.0,0.0,|mc/mtl_lightning_chamber_main|material|viewmodel_zombie_tesla_up|xmodel|sp/tesla_gun_upgraded|weapon|../zone_source/mod.csv|csv
4055,      image,image,lightning_chamber_scroll_multiply,0.0,0.0,|mc/mtl_lightning_chamber_main|material|viewmodel_zombie_tesla_up|xmodel|sp/tesla_gun_upgraded|weapon|../zone_source/mod.csv|csv
4056,      image,image,lightning_chamber_scroll_base,0.0,0.0,|mc/mtl_zombie_teleporter_glow|material|viewmodel_zombie_flamethrower_up|xmodel|sp/m2_flamethrower_zombie_upgraded|weapon|../zone_source/mod.csv|csv
4057,      image,image,lightning_chamber_main_c,0.0,0.0,|mc/mtl_lightning_chamber_main|material|viewmodel_zombie_tesla_up|xmodel|sp/tesla_gun_upgraded|weapon|../zone_source/mod.csv|csv
4058,    material,material,mc/mtl_lightning_chamber_main,0.3,0.5,|viewmodel_zombie_tesla_up|xmodel|sp/tesla_gun_upgraded|weapon|../zone_source/mod.csv|csv
4059,      image,image,~tesla_s-rgb&tesla_g-l-11,0.0,0.0,|mc/mtl_tesla_metal|material|weapon_usa_tesla|xmodel|sp/tesla_gun_upgraded|weapon|../zone_source/mod.csv|csv
4060,      image,image,tesla_n,0.0,0.0,|mc/mtl_tesla_metal|material|weapon_usa_tesla|xmodel|sp/tesla_gun_upgraded|weapon|../zone_source/mod.csv|csv
4061,      image,image,tesla_c,0.0,0.0,|mc/mtl_tesla_metal|material|weapon_usa_tesla|xmodel|sp/tesla_gun_upgraded|weapon|../zone_source/mod.csv|csv
4062,    material,material,mc/mtl_tesla_metal,0.3,0.3,|weapon_usa_tesla|xmodel|sp/tesla_gun_upgraded|weapon|../zone_source/mod.csv|csv
4063,  xmodel,xmodel,viewmodel_usa_tesla_gun_remastered,660.9,662.8,|../zone_source/mod.csv|csv
4064,  xmodel,xmodel,viewmodel_usa_tesla_gun_remastered_up,1.7,1.7,|../zone_source/mod.csv|csv
4065,  xmodel,xmodel,weapon_usa_tesla_upgraded,248.0,248.0,|../zone_source/mod.csv|csv
4066,  xanim,xanim,viewmodel_fg42_ads_telescopic_up,0.1,0.1,|../zone_source/mod.csv|csv
4067,  xanim,xanim,viewmodel_fg42_ads_telescopic_down,0.1,0.1,|../zone_source/mod.csv|csv
4068,  techset,techset,mc_l_sm_r0c0d0n0s0_clrdtl_specdtl,53.6,53.6,|mc/mtl_weapon_type100_metal_wet|material|viewmodel_zombie_type100_smg_up_2023|xmodel|../zone_source/mod.csv|csv
4069,  techset,techset,mc_l_sm_r0c0_clrdtl_specdtl,35.2,35.2,|mc/mtl_viewmodel_flamethrower_hose|material|viewmodel_usa_flamethrower|xmodel|sp/m2_flamethrower_zombie|weapon|../zone_source/mod.csv|csv
4070,  techset,techset,mc_l_sm_r0c0s0_clrdtl_specdtl,45.8,45.8,|mc/mtl_viewmodel_flamethrower_hose|material|viewmodel_usa_flamethrower|xmodel|sp/m2_flamethrower_zombie|weapon|../zone_source/mod.csv|csv
4071,  techset,techset,mc_l_sm_r0c0n0_clrdtl_specdtl,40.2,40.2,|mc/mtl_viewmodel_flamethrower_hose|material|viewmodel_usa_flamethrower|xmodel|sp/m2_flamethrower_zombie|weapon|../zone_source/mod.csv|csv
4072,  techset,techset,mc_l_sm_r0c0n0s0_clrdtl_specdtl,34.9,34.9,|mc/mtl_viewmodel_flamethrower_hose|material|viewmodel_usa_flamethrower|xmodel|sp/m2_flamethrower_zombie|weapon|../zone_source/mod.csv|csv
4073,  techset,techset,mc_l_sm_r0c0d0_clrdtl_specdtl,21.9,21.9,|mc/mtl_viewmodel_flamethrower_hose|material|viewmodel_usa_flamethrower|xmodel|sp/m2_flamethrower_zombie|weapon|../zone_source/mod.csv|csv
4074,  techset,techset,mc_l_sm_r0c0d0s0_clrdtl_specdtl,32.3,32.3,|mc/mtl_viewmodel_flamethrower_hose|material|viewmodel_usa_flamethrower|xmodel|sp/m2_flamethrower_zombie|weapon|../zone_source/mod.csv|csv
4075,  techset,techset,mc_l_sm_r0c0d0n0_clrdtl_specdtl,26.5,26.5,|mc/mtl_viewmodel_flamethrower_hose|material|viewmodel_usa_flamethrower|xmodel|sp/m2_flamethrower_zombie|weapon|../zone_source/mod.csv|csv
4076,  techset,techset,mc_l_hsm_r0c0_clrdtl_specdtl,17.3,17.3,|mc/mtl_viewmodel_flamethrower_hose|material|viewmodel_usa_flamethrower|xmodel|sp/m2_flamethrower_zombie|weapon|../zone_source/mod.csv|csv
4077,  techset,techset,mc_l_hsm_r0c0s0_clrdtl_specdtl,22.2,22.2,|mc/mtl_viewmodel_flamethrower_hose|material|viewmodel_usa_flamethrower|xmodel|sp/m2_flamethrower_zombie|weapon|../zone_source/mod.csv|csv
4078,  techset,techset,mc_l_hsm_r0c0n0_clrdtl_specdtl,19.3,19.3,|mc/mtl_viewmodel_flamethrower_hose|material|viewmodel_usa_flamethrower|xmodel|sp/m2_flamethrower_zombie|weapon|../zone_source/mod.csv|csv
4079,  techset,techset,mc_l_hsm_r0c0n0s0_clrdtl_specdtl,24.3,24.3,|mc/mtl_viewmodel_flamethrower_hose|material|viewmodel_usa_flamethrower|xmodel|sp/m2_flamethrower_zombie|weapon|../zone_source/mod.csv|csv
4080,  techset,techset,mc_l_hsm_r0c0d0_clrdtl_specdtl,11.7,11.7,|mc/mtl_viewmodel_flamethrower_hose|material|viewmodel_usa_flamethrower|xmodel|sp/m2_flamethrower_zombie|weapon|../zone_source/mod.csv|csv
4081,  techset,techset,mc_l_hsm_r0c0d0s0_clrdtl_specdtl,16.5,16.5,|mc/mtl_viewmodel_flamethrower_hose|material|viewmodel_usa_flamethrower|xmodel|sp/m2_flamethrower_zombie|weapon|../zone_source/mod.csv|csv
4082,  techset,techset,mc_l_hsm_r0c0d0n0_clrdtl_specdtl,13.8,13.8,|mc/mtl_viewmodel_flamethrower_hose|material|viewmodel_usa_flamethrower|xmodel|sp/m2_flamethrower_zombie|weapon|../zone_source/mod.csv|csv
4083,  techset,techset,mc_l_hsm_r0c0d0n0s0_clrdtl_specdtl,18.7,18.7,|mc/mtl_viewmodel_flamethrower_hose|material|viewmodel_usa_flamethrower|xmodel|sp/m2_flamethrower_zombie|weapon|../zone_source/mod.csv|csv
4084,      image,image,~usa_flamer_m2flamethrower_s-~f9b2b92b,0.0,0.0,|mc/mtl_viewmodel_flamethrower|material|viewmodel_usa_flamethrower|xmodel|sp/m2_flamethrower_zombie|weapon|../zone_source/mod.csv|csv
4085,      image,image,usa_flamer_m2flamethrower_c,0.0,0.0,|mc/mtl_viewmodel_flamethrower_hose_zombie|material|viewmodel_zombie_flamethrower_up|xmodel|sp/m2_flamethrower_zombie_upgraded|weapon|../zone_source/mod.csv|csv
4086,    material,material,mc/mtl_viewmodel_flamethrower,0.2,0.3,|viewmodel_usa_flamethrower|xmodel|sp/m2_flamethrower_zombie|weapon|../zone_source/mod.csv|csv
4087,      image,image,~usa_flamer_m2flamethrower_s-~09e18af8,0.0,0.0,|mc/mtl_viewmodel_flamethrower_hose_zombie|material|viewmodel_zombie_flamethrower_up|xmodel|sp/m2_flamethrower_zombie_upgraded|weapon|../zone_source/mod.csv|csv
4088,      image,image,char_base_fabric_smooth_n,0.0,0.0,|mc/mtl_viewmodel_flamethrower_hose|material|viewmodel_usa_flamethrower|xmodel|sp/m2_flamethrower_zombie|weapon|../zone_source/mod.csv|csv
4089,      image,image,mp_w_skin_grey50_c,0.0,0.0,|mc/mtl_viewmodel_flamethrower_hose|material|viewmodel_usa_flamethrower|xmodel|sp/m2_flamethrower_zombie|weapon|../zone_source/mod.csv|csv
4090,      image,image,~usa_flamer_hose_tile_s-rgb,0.0,0.0,|mc/mtl_viewmodel_flamethrower_hose|material|viewmodel_usa_flamethrower|xmodel|sp/m2_flamethrower_zombie|weapon|../zone_source/mod.csv|csv
4091,    material,material,mc/mtl_viewmodel_flamethrower_hose,0.4,0.5,|viewmodel_usa_flamethrower|xmodel|sp/m2_flamethrower_zombie|weapon|../zone_source/mod.csv|csv
4092,  xmodel,xmodel,viewmodel_zombie_flamethrower,160.4,161.2,|../zone_source/mod.csv|csv
4093,      image,image,~w_panzerschreck_s-rgb&w_panz~e3950fd1,0.0,0.0,|mc/mtl_panzerschreck|material|weapon_zombie_panzerschreck|xmodel|sp/panzerschrek_zombie|weapon|../zone_source/mod.csv|csv
4094,      image,image,w_panzerschreck_n,0.0,0.0,|mc/mtl_panzerschreck|material|weapon_zombie_panzerschreck|xmodel|sp/panzerschrek_zombie|weapon|../zone_source/mod.csv|csv
4095,      image,image,w_panzerschreck_c,0.0,0.0,|mc/mtl_panzerschreck|material|weapon_zombie_panzerschreck|xmodel|sp/panzerschrek_zombie|weapon|../zone_source/mod.csv|csv
4096,    material,material,mc/mtl_panzerschreck,0.2,0.3,|weapon_zombie_panzerschreck|xmodel|sp/panzerschrek_zombie|weapon|../zone_source/mod.csv|csv
4097,      image,image,pnzrshrk_missle,0.0,0.0,|mc/mtl_panzerschreck_missle_zombie|material|viewmodel_zombie_panzerschreck_up|xmodel|sp/panzerschrek_zombie_upgraded|weapon|../zone_source/mod.csv|csv
4098,    material,material,mc/mtl_panzerschreck_missle,0.2,0.3,|weapon_ger_panzershreck_rocket|xmodel|sp/panzerschrek_zombie_upgraded|weapon|../zone_source/mod.csv|csv
4099,  xmodel,xmodel,viewmodel_zombie_panzerschreck,125.1,125.7,|sp/panzerschrek_zombie|weapon|../zone_source/mod.csv|csv
4100,  xmodel,xmodel,weapon_zombie_panzerschreck,272.8,272.8,|sp/panzerschrek_zombie|weapon|../zone_source/mod.csv|csv
4101,      image,image,~k98round_s-rgbl-11,0.0,0.0,|mc/mtl_k98round|material|viewmodel_zombie_kar98k_rifle|xmodel|sp/zombie_kar98k|weapon|../zone_source/mod.csv|csv
4102,      image,image,k98round_c,0.0,0.0,|mc/mtl_k98round|material|viewmodel_zombie_kar98k_rifle|xmodel|sp/zombie_kar98k|weapon|../zone_source/mod.csv|csv
4103,    material,material,mc/mtl_k98round,0.2,0.3,|viewmodel_zombie_kar98k_rifle|xmodel|sp/zombie_kar98k|weapon|../zone_source/mod.csv|csv
4104,      image,image,~weapon_kar98_s-rgb&weapon_kar98_cp-l,0.0,0.0,|mc/mtl_weapon_kar98_wood|material|viewmodel_zombie_kar98k_rifle_up|xmodel|sp/zombie_kar98k_upgraded|weapon|../zone_source/mod.csv|csv
4105,      image,image,weapon_kar98_n,0.0,0.0,|mc/mtl_weapon_g43_wood|material|weapon_zombie_g43_rifle_up|xmodel|sp/zombie_gewehr43_upgraded|weapon|../zone_source/mod.csv|csv
4106,      image,image,weapon_kar98_c,0.0,0.0,|mc/mtl_weapon_mp_kar98|material|weapon_zombie_kar98k_rifle|xmodel|sp/zombie_kar98k|weapon|../zone_source/mod.csv|csv
4107,    material,material,mc/mtl_weapon_kar98_wood,0.2,0.3,|viewmodel_zombie_kar98k_rifle_up|xmodel|sp/zombie_kar98k_upgraded|weapon|../zone_source/mod.csv|csv
4108,  xmodel,xmodel,viewmodel_zombie_kar98k_rifle_up,225.7,226.2,|sp/zombie_kar98k_upgraded|weapon|../zone_source/mod.csv|csv
4109,    material,material,mc/mtl_weapon_kar98_gold,0.2,0.2,|weapon_zombie_kar98k_rifle_up|xmodel|sp/zombie_kar98k_upgraded|weapon|../zone_source/mod.csv|csv
4110,      image,image,~weapon_kar98_mp_s-rgb&weapon~12b42ccc,0.0,0.0,|mc/mtl_weapon_mp_kar98_wood|material|weapon_zombie_kar98k_rifle|xmodel|sp/zombie_kar98k|weapon|../zone_source/mod.csv|csv
4111,      image,image,weapon_kar98_mp_c,0.0,0.0,|mc/mtl_weapon_mp_kar98_wood|material|weapon_zombie_kar98k_rifle|xmodel|sp/zombie_kar98k|weapon|../zone_source/mod.csv|csv
4112,    material,material,mc/mtl_weapon_mp_kar98_wood,0.2,0.3,|weapon_zombie_kar98k_rifle|xmodel|sp/zombie_kar98k|weapon|../zone_source/mod.csv|csv
4113,  xmodel,xmodel,weapon_zombie_kar98k_rifle_up,66.9,67.4,|sp/zombie_kar98k_upgraded|weapon|../zone_source/mod.csv|csv
4114,      image,image,~w_ge43_s-rgb&w_ge43_g-l,0.0,0.0,|mc/mtl_weapon_g43_wood|material|weapon_zombie_g43_rifle_up|xmodel|sp/zombie_gewehr43_upgraded|weapon|../zone_source/mod.csv|csv
4115,      image,image,w_ge43_c,0.0,0.0,|mc/mtl_weapon_g43|material|weapon_zombie_g43_rifle|xmodel|sp/zombie_gewehr43|weapon|../zone_source/mod.csv|csv
4116,    material,material,mc/mtl_weapon_g43_wood,0.2,0.3,|weapon_zombie_g43_rifle_up|xmodel|sp/zombie_gewehr43_upgraded|weapon|../zone_source/mod.csv|csv
4117,      image,image,~w_ge43_s-rgb&w_ge43_g-l-11,0.0,0.0,|mc/mtl_weapon_g43|material|weapon_zombie_g43_rifle|xmodel|sp/zombie_gewehr43|weapon|../zone_source/mod.csv|csv
4118,    material,material,mc/mtl_weapon_g43,0.2,0.3,|weapon_zombie_g43_rifle|xmodel|sp/zombie_gewehr43|weapon|../zone_source/mod.csv|csv
4119,  xmodel,xmodel,viewmodel_zombie_g43_rifle,166.6,167.1,|sp/zombie_gewehr43|weapon|../zone_source/mod.csv|csv
4120,  xmodel,xmodel,weapon_zombie_g43_rifle,89.2,89.2,|sp/zombie_gewehr43|weapon|../zone_source/mod.csv|csv
4121,    material,material,mc/mtl_weapon_g43_gold,0.2,0.2,|weapon_zombie_g43_rifle_up|xmodel|sp/zombie_gewehr43_upgraded|weapon|../zone_source/mod.csv|csv
4122,  xmodel,xmodel,viewmodel_zombie_g43_rifle_up,202.5,202.7,|sp/zombie_gewehr43_upgraded|weapon|../zone_source/mod.csv|csv
4123,  xmodel,xmodel,weapon_zombie_g43_rifle_up,0.6,0.6,|sp/zombie_gewehr43_upgraded|weapon|../zone_source/mod.csv|csv
4124,      image,image,~weapon_carbine_s-rgb&weapon_~5582aa69,0.0,0.0,|mc/mtl_weapon_carbine_wood|material|viewmodel_zombie_m1carbine_rifle_up_2023|xmodel|../zone_source/mod.csv|csv
4125,      image,image,weapon_carbine_n,0.0,0.0,|mc/mtl_weapon_carbine|material|weapon_usa_m1carbine_rifle|xmodel|../zone_source/mod.csv|csv
